"","OBJECTID","Id","gridcode","OBJECTID_1","sampleid","station","location","state","sampdate","custid","method","area","EcoRegion3","US_L3NAME","lat","long","geometry","geometry2","Permanent_","FDate","Resolution","GNIS_ID","GNIS_Name","LengthKM","ReachCode","Enabled","GNIS_Stati","MLocID","Org_ID","Measure","COMID","FAC_QC","Alt_ID","Identifier","Delin_QC","Shape_Length","Shape_Area","Area_km2","rd_km","rdden_km_km2","total_strm_km","xings","xings_km2","canal_km","P_canal","mines","mines_km2","grvl_mn","grvl_mn_km2","Ag_km2","P_AgLand","Urban21_km2","P_Urban21Land","rd_Status","xing_Status","Ag_Status","Urb21L_Status","mines_status","gmines_status","canal_status","GIS.status_2020","WorE","Eco3","GIS.status_2020.yn"
"41",41,53,45,514,151640,"17090SALM","NF Salmonberry Creek at RM 0.80 (Alsea)","OR",2007-09-25,"USFS_504","Surber net",0.743218135,1,"Coast Range",44.34034,-123.68365,"c(-2170296.62316301","2690624.04084449)","162137630",2012-02-24,2,"01147008","North Fork Salmonberry Creek",0.812,"17100205017563",1,"yes","17090-ORDEQ","OregonDEQ",3.79526107931,23886894,"On FAC","17090",45,"OK",15720.0000000112,6917400.00000073,6.91740000000073,26.6963176994334,3.85929940431818,5.18686996874582,4,0.578251944372102,0,0,0,0,0,0,0.0648259965166797,0.937143963290729,0.35314964253561,5.10523668626323,0,0,0,0,1,1,1,"NO","W","CoRa","N"
"42",42,55,46,515,151642,"21796TIOGA","Tioga Creek at RM 17.74 (Coos)","OR",2008-08-19,"USFS_504","Surber net",0.743218135,1,"Coast Range",43.19466,-123.75561,"c(-2212578.59612585","2569866.53138272)","164118762",2012-02-25,2,"01128124","Tioga Creek",0.04,"17100304000135",1,"yes","21796-ORDEQ","OregonDEQ",97.5638423658,23909807,"Moved 45m W to nearest FAC; COMID & Name matches to point","21796",46,"OK",14940.0000000037,6920100.00000017,6.92010000000017,26.1479278874123,3.77854769257838,6.00655939030915,0,0,0,0,0,0,0,0,0.0107167135816514,0.154863565290258,0.417468375897822,6.03269282088137,0,1,0,0,1,1,1,"NO","W","CoRa","N"
"43",43,56,47,516,151645,"BVRM991","BEAVER CREEK AT RM 0.79","OR",2008-09-10,"USFS_504","Surber net",0.743218135,1,"Coast Range",45.2848,-123.823,"c(-2150563.47266128","2794481.73985561)","165014131",2014-06-04,2,"01137808","Beaver Creek",0.08548431,"17100203000073",1,"yes","21806-ORDEQ","OregonDEQ",13.1437642515,23875741,"Moved 75m W to nearest FAC","21806",47,"OK",77640.0000000075,74829599.9999975,74.8295999999975,254.671127111974,3.40334743352874,53.3507665225479,51,0.681548478142362,0,0,0,0,0,0,1.1860651001451,1.58502130192483,2.85480062146936,3.81506866463198,0,0,0,0,1,1,1,"NO","W","CoRa","N"
"44",44,57,48,517,151660,"27965SMTH","Upper South Fork Smith River","OR",2007-09-05,"USFS_504","Surber net",0.743218135,1,"Coast Range",43.7418,-123.4134,"c(-2168690.3897407","2620497.74258865)","164887982",2012-02-25,2,"01127322","South Fork Smith River",0.535,"17100303019638",1,"yes","27965-ORDEQ","OregonDEQ",51.553927306,24527474,"On FAC: 27965 is 90m E","27965",48,"OK",16500.0000000075,7472699.99999994,7.47269999999994,18.4984776919416,2.47547441914459,5.72135374739181,4,0.535281758935864,0,0,0,0,0,0,0,0,0.335069596013232,4.48391606799731,0,0,1,0,1,1,1,"NO","W","CoRa","N"
"45",45,58,49,518,151703,"33288WLS","Wilson R, Devil'S Lake Fk","OR",2006-09-12,"USFS_504","Surber net",0.743218135,1,"Coast Range",45.61416,-123.3794,"c(-2106835.425335","2819622.32903499)","164994360",2012-02-24,2,"01162940","Devils Lake Fork",0.237,"17100203020944",1,"yes","33288-ORDEQ","OregonDEQ",38.4333042909,23875995,"Moved 100m S to nearest FAC","33288",49,"OK",30660.0000000186,26340300.0000014,26.3403000000014,86.4784923674184,3.283124807516,18.3166905311145,14,0.531504956283689,0,0,1,0.0379646397345492,0,0,0,0,1.39834530672276,5.30876757942273,0,0,1,0,0,1,1,"NO","W","CoRa","N"
"46",46,59,50,519,151704,"33303OKR","Oak Ranch Cr","OR",2006-08-10,"USFS_504","Surber net",0.743218135,1,"Coast Range",45.93279,-123.0737,"c(-2074009.89518517","2846843.14402873)","145979817",2012-02-24,2,"01124913","Oak Ranch Creek",0.991,"17100202000192",1,"yes","33303-ORDEQ","OregonDEQ",51.619607289,23872219,"Moved 100m W to nearest FAC","33303",50,"OK",26399.9999999963,15603300.0000009,15.6033000000009,63.1200198378696,4.04529938140432,10.1976916091011,8,0.512712054501262,0,0,1,0.0640890068126577,0,0,0,0,0.763670337981085,4.89428734934944,0,0,1,0,0,1,1,"NO","W","CoRa","N"
"47",47,60,51,520,151705,"33313NCN","Necanicum R","OR",2006-09-05,"USFS_504","Surber net",0.743218135,1,"Coast Range",45.90368,-123.8587,"c(-2133372.35334349","2861122.57281372)","144657583",2012-02-24,2,"01124623","Necanicum River",0.006,"17100201000329",1,"yes","33313-ORDEQ","OregonDEQ",71.9271696211,23871171,"Moved 120m SW to nearest FAC by 33313","33313",51,"OK",62760,96947999.9999983,96.9479999999983,329.414316084292,3.39784540252814,57.4872935083804,50,0.515740396913818,0,0,1,0.0103148079382764,0,0,0.189130548386297,0.195084528186554,3.4068168663055,3.51406616568218,0,0,0,0,0,1,1,"NO","W","CoRa","N"
"48",48,61,52,521,151706,"33324WLF","Wolf Cr","OR",2006-08-22,"USFS_504","Surber net",0.743218135,1,"Coast Range",43.96216,-123.5388,"c(-2171308.52468812","2646921.62212081)","89992853",2012-02-24,2,"01129276","Wolf Creek",2.025,"17100206000127",1,"yes","33324-ORDEQ","OregonDEQ",56.3857188801,23889678,"Moved 65m S to nearest FAC","33324",52,"OK",79260.0000000373,124453799.999997,124.453799999997,415.521561990952,3.33876154838954,106.467880355643,82,0.658879037843778,0,0,1,0.00803511021760705,0,0,0.253361197514133,0.203578514689097,6.10560661512285,4.90592220978628,0,0,0,0,0,1,1,"NO","W","CoRa","N"
"49",49,62,53,522,151708,"33337CMN","Cummins Cr","OR",2006-08-04,"USFS_504","Surber net",0.743218135,1,"Coast Range",44.26709,-124.0623,"c(-2201495.38576983","2691518.50491246)","162125726",2012-02-24,2,"01140549","Cummins Creek",0.185,"17100205011615",1,"yes","33337-ORDEQ","OregonDEQ",53.2795756697,23886182,"Moved 40m SW to nearest FAC","33337",53,"OK",23820,17922600.0000003,17.9226000000003,5.50359297303776,0.307075590206648,8.98595653574457,0,0,0,0,0,0,0,0,0,0,0.260530318647819,1.45364131681684,1,1,1,1,1,1,1,"Ref_GIS.candidate","W","CoRa","Y"
"50",50,63,54,523,151709,"33342TRE","Trout Cr, E Fk","OR",2006-09-06,"USFS_504","Surber net",0.743218135,1,"Coast Range",44.47608,-123.9457,"c(-2185863.87935489","2711111.58956635)","162118751",2012-02-24,2,"01141613","East Fork Trout Creek",0.116,"17100205000265",1,"yes","33342-ORDEQ","OregonDEQ",18.6043981045,23886658,"On FAC","33342",54,"OK",9480.00000001118,2879999.99999994,2.87999999999994,0,0,2.59463033317528,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,"Ref_GIS.candidate","W","CoRa","Y"
"51",51,64,55,524,151710,"33350OLL","Olalla Cr, Trib A","OR",2006-09-28,"USFS_504","Surber net",0.743218135,1,"Coast Range",44.65118,-123.9137,"c(-2177786.53707405","2729044.62400253)","159225192",2012-02-24,2,"01124990","Olalla Creek",0.486,"17100204000617",1,"yes","33350-ORDEQ","OregonDEQ",13.870988653,23881918,"Moved 20m S to FAC;  Updated COMID from 23881914 based on name ""Trib A""; had COMID for Ollala Cr proper","33350",55,"OK",5820.00000000373,1075500.00000006,1.07550000000006,4.54935023371269,4.22998627030445,1.18253436408493,3,2.78940027893987,0,0,0,0,0,0,0.0138410077287915,1.28693702731666,0.132497523773898,12.3196209924585,0,2,0,2,1,1,1,"Trash","W","CoRa","N"
"52",52,65,56,525,151711,"33353KLM","Klamath Cr","OR",2006-09-26,"USFS_504","Surber net",0.743218135,1,"Coast Range",44.6868,-123.8461,"c(-2171518.74035194","2731294.9646298)","107967721",2012-02-24,2,"01122792","Klamath Creek",0.48,"17100204001573",1,"yes","33353-ORDEQ","OregonDEQ",4.37041289501,23881870,"Moved 50m N to FAC","33353",56,"OK",7140,1912499.99999989,1.91249999999989,9.14841331414558,4.78348408582803,0.976216328242052,1,0.522875816993494,0,0,0,0,0,0,0.0165075901086228,0.863141966463987,0.0915958923702273,4.78932770563308,0,0,0,0,1,1,1,"NO","W","CoRa","N"
"53",53,66,57,526,151712,"33356RY","S Roy Cr","OR",2006-08-16,"USFS_504","Surber net",0.743218135,1,"Coast Range",44.78455,-123.9699,"c(-2177735.97483159","2744545.9300054)","159223738",2012-02-24,2,"01150076","South Roy Creek",0.228,"17100204018671",1,"yes","33356-ORDEQ","OregonDEQ",15.5965729272,23881672,"Moved 90m W to nearest FAC","33356",57,"OK",9959.99999999627,3209400,3.2094,16.7485103200375,5.21857989656556,2.32357466279604,1,0.311584719885337,0,0,0,0,0,0,0,0,0.163356033684551,5.08992439971805,2,0,1,0,1,1,1,"Trash","W","CoRa","N"
"54",54,67,58,527,151713,"33360SLTZ","Siletz R","OR",2006-08-09,"USFS_504","Surber net",0.743218135,1,"Coast Range",44.84709,-123.7583,"c(-2159729.06887796","2746382.21341169)","159218043",2012-02-24,2,"01149473","Siletz River",0.253,"17100204000146",1,"yes","33360-ORDEQ","OregonDEQ",1.77497106047,23880928,"Moved 60m S to nearest FAC; updated COMID from 23880926 match DEQ Station COMID & nearest segment to USU point","33360",58,"OK",107280,224888400.000006,224.888400000006,722.832932221348,3.21418504565522,232.934923791584,139,0.618084347614178,0,0,0,0,0,0,0.176057093112275,0.0782864270065821,13.7930378312413,6.13328114355428,0,0,0,0,1,1,1,"NO","W","CoRa","N"
"55",55,68,59,528,151714,"33366BR","Bear Cr","OR",2006-08-29,"USFS_504","Surber net",0.743218135,1,"Coast Range",44.99036,-123.8909,"c(-2165135.8152903","2764666.67927201)","159227552",2012-02-24,2,"01137690","Bear Creek",0.071,"17100204020649",1,"yes","33366-ORDEQ","OregonDEQ",74.962773013,23881300,"Moved 60m NW to nearest FAC","33366",59,"OK",20699.9999999963,9456299.99999922,9.45629999999922,30.0481358873721,3.17757853360982,10.5593093672477,5,0.52874803041363,0,0,0,0,0,0,0.027323216756499,0.288941940891271,0.728890169525732,7.70798483049176,0,0,0,0,1,1,1,"NO","W","CoRa","N"
"56",56,69,60,529,151715,"33378FTE","Fat Elk Cr","OR",2006-09-13,"USFS_504","Surber net",0.743218135,1,"Coast Range",43.15101,-124.2437,"c(-2251772.95394074","2576666.20238176)","166020547",2012-02-25,2,"01120641","Fat Elk Creek",0.208,"17100305000047",1,"yes","33378-ORDEQ","OregonDEQ",47.2692757177,23914455,"Moved 80m W to nearest FAC","33378",60,"OK",12420.0000000186,3876299.99999922,3.87629999999922,18.4033092844086,4.74764834620961,1.95163229683883,7,1.80584578077069,0,0,0,0,0,0,0,0,0.073920056869535,1.90697461160256,0,2,1,0,1,1,1,"Trash","W","CoRa","N"
"57",57,70,61,530,151716,"33389CRT","Crater Cr","OR",2006-08-22,"USFS_504","Surber net",0.743218135,1,"Coast Range",42.71087,-124.0666,"c(-2252380.06855031","2525438.24418564)","124366492",2012-02-25,2,"01140391","Crater Creek",0.534,"17100305000847",1,"yes","33389-ORDEQ","OregonDEQ",43.5001586951,23916151,"Moved 30m S to nearest FAC","33389",61,"OK",5940.00000000745,751499.999999776,0.751499999999776,0.524282255113716,0.697647711395705,1.13800740440601,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,"Ref_GIS.candidate","W","CoRa","Y"
"58",58,71,62,531,151718,"33400WRN","Wren Smith Cr","OR",2006-08-17,"USFS_504","Surber net",0.743218135,1,"Coast Range",43.32124,-124.077,"c(-2233337.84808337","2590913.36450847)","164132934",2012-02-25,2,"01129333","Wren Smith Creek",0.254,"17100304014664",1,"yes","33400-ORDEQ","OregonDEQ",43.4830009732,23910755,"Moved 30m S to nearest FAC","33400",62,"OK",10680.0000000075,3644099.99999849,3.64409999999849,16.3048481079173,4.47431412637525,2.36614056265957,3,0.823248538734185,0,0,0,0,0,0,0,0,0.145209161410133,3.98477433139028,0,0,1,0,1,1,1,"NO","W","CoRa","N"
"59",59,72,63,532,151719,"33401SHT","Shotgun Cr","OR",2006-08-28,"USFS_504","Surber net",0.743218135,1,"Coast Range",43.29379,-123.7649,"c(-2210109.70065991","2580683.34504207)","164124572",2012-02-25,2,"01126927","Shotgun Creek",0.443,"17100304010700",1,"yes","33401-ORDEQ","OregonDEQ",10.1205047435,23910879,"Moved 30m SW to nearest FAC","33401",63,"OK",8099.99999999627,2215799.99999983,2.21579999999983,12.0212180194077,5.42522701480667,1.22144638303333,1,0.451304269338422,0,0,0,0,0,0,0,0,0.289267858409029,13.0547819482377,2,0,1,2,1,1,1,"Trash","W","CoRa","N"
"60",60,73,64,533,151720,"33403BTM","Bottom Cr","OR",2006-08-07,"USFS_504","Surber net",0.743218135,1,"Coast Range",43.36295,-123.7202,"c(-2204432.54388569","2587040.26125331)","164127834",2012-02-25,2,"01117963","Bottom Creek",0.205,"17100304000178",1,"yes","33403-ORDEQ","OregonDEQ",72.23139,23909893,"On FAC","33403",64,"OK",19440.0000000112,10593900.0000017,10.5939000000017,41.8300852798561,3.948506714227,5.68929966533179,4,0.377575774738232,0,0,0,0,0,0,0,0,0.42501418081009,4.01187646485262,0,0,1,0,1,1,1,"NO","W","CoRa","N"
"61",61,74,65,534,151721,"33419BLY","Billy Moore Cr","OR",2006-09-19,"USFS_504","Surber net",0.743218135,1,"Coast Range",43.88704,-123.9703,"c(-2206780.62925531","2648837.45844623)","124271848",2012-02-24,2,"01138127","Billy Moore Creek",0.019,"17100207000057",1,"yes","33419-ORDEQ","OregonDEQ",18.5900632604,23893449,"Moved 65m W to nearest FAC","33419",65,"OK",5820.00000001118,1154700.00000011,1.15470000000011,1.38244677073199,1.19723458104431,1.35686475080908,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,"NO","W","CoRa","N"
"62",62,75,66,535,151722,"33425ELK","Elk Cr","OR",2006-08-14,"USFS_504","Surber net",0.743218135,1,"Coast Range",43.79084,-123.4387,"c(-2169078.16031271","2626320.07364017)","164888709",2012-02-25,2,"01120438","Elk Creek",0.03,"17100303000641",1,"yes","33425-ORDEQ","OregonDEQ",15.099997637,24527950,"Moved 80m W to nearest FAC","33425",66,"OK",10980.0000000075,3437099.9999995,3.4370999999995,13.6160170410811,3.96148411192083,2.8569065142166,3,0.872828838264943,0,0,0,0,0,0,0,0,0.369912830727323,10.7623528767675,0,0,1,2,1,1,1,"Trash","W","CoRa","N"
"63",63,76,67,536,151723,"33441BR","Bear Cr","OR",2006-09-12,"USFS_504","Surber net",0.743218135,1,"Coast Range",43.33665,-123.6003,"c(-2196008.63782499","2581451.4871794)","164936021",2012-02-25,2,"01117351","Bear Creek",0.234,"17100303001062",1,"yes","33441-ORDEQ","OregonDEQ",92.9586448916,24528810,"Moved 50m N to nearest FAC","33441",67,"OK",13200.0000000075,5864400.00000101,5.86440000000101,26.4320669668297,4.50720738128797,3.81053706886666,1,0.170520428347287,0,0,0,0,0,0,0,0,0.383832105820829,6.54512150980088,0,0,1,0,1,1,1,"NO","W","CoRa","N"
"64",64,77,68,537,151724,"33449CW","Cow Cr, Fortune Br","OR",2006-09-18,"USFS_504","Surber net",0.743218135,78,"Klamath Mountains",42.77136,-123.3149,"c(-2191833.17755738","2514336.68639578)","160856530",2012-02-25,2,"01120897","Fortune Branch",0.029,"17100302009533",1,"yes","33449-ORDEQ","OregonDEQ",3.50913,23901369,"Moved 100m W to nearest FAC; no COMID ('0"") updated to Fortune Branch COMID","33449",68,"OK",22139.9999999925,11738700.0000002,11.7387000000002,38.2552826868873,3.25890283309793,7.37945663017497,12,1.02225970507806,0,0,0,0,0,0,0.106008570695884,0.903069085127673,0.767687822746732,6.53980272727575,0,0,0,0,1,1,1,"NO","W","KlMt","N"
"65",65,78,69,538,151726,"33480FN","Fanno Creek","OR",2006-07-12,"USFS_504","Surber net",0.743218135,3,"Willamette Valley",45.48793,-122.74137,"c(-2062953.40142862","2792162.02092706)","142396414",2012-02-23,2,"01120623","Fanno Creek",0.572,"17090010000234",1,"yes","33480-ORDEQ","OregonDEQ",65.1414324687,23805290,"On FAC","33480",69,"OK",15719.9999999888,8323200.00000045,8.32320000000045,95.6343618581406,11.4900953789571,10.1301533987502,24,2.8835063437138,0,0,0,0,0,0,0.0227037678414143,0.272776910820515,1.23310708967835,14.8153004815249,2,2,0,2,1,1,1,"Trash","W","WV","N"
"66",66,79,70,539,151727,"33481FRV","Fairview Creek","OR",2006-07-20,"USFS_504","Surber net",0.743218135,3,"Willamette Valley",45.53053,-122.44688,"c(-2039527.37712435","2790355.95625721)","{9C090AED-4BBC-459D-BD61-D4818A25E46B}",2012-07-20,2,"01120574","Fairview Creek",1.59,"17090012007688",1,"yes","33481-ORDEQ","OregonDEQ",73.2105,23815106,"On FAC","33481",70,"OK",21599.9999999925,8119799.99999966,8.11979999999966,80.9879802042985,9.97413485606812,3.37437643951595,12,1.47786891302748,0,0,1,0.12315574275229,1,0.12315574275229,0.345278051927867,4.25229749412401,0.50921594530802,6.27128679657185,2,2,0,0,0,2,1,"Trash","W","WV","N"
"67",67,81,71,540,151728,"33488CLG","Claggett Creek","OR",2006-08-02,"USFS_504","Surber net",0.743218135,3,"Willamette Valley",44.99041,-123.01483,"c(-2098998.88030574","2745017.26618798)","147811756",2012-02-24,2,"01157964","Claggett Creek",3.448,"17090007000466",1,"yes","33488-ORDEQ","OregonDEQ",60.4677678153,23792103,"On FAC","33488",71,"OK",34320,21437999.9999988,21.4379999999988,187.072905183901,8.72622936766076,14.0386970696424,36,1.67926112510505,0,0,1,0.0466461423640291,1,0.0466461423640291,0.12059229652299,0.56251654316166,1.15396603837721,5.3828064109398,2,2,0,0,0,2,1,"Trash","W","WV","N"
"68",68,82,72,541,151729,"33491MCN","McNulty Creek","OR",2006-07-18,"USFS_504","Surber net",0.743218135,3,"Willamette Valley",45.84573,-122.83142,"c(-2058640.8715701","2832295.32711492)","152894355",2012-02-23,2,"01124015","McNulty Creek",1.286,"17090012000121",1,"yes","33491-ORDEQ","OregonDEQ",71.3955538099,23815138,"On FAC","33491",72,"OK",29040.0000000075,21008699.9999996,21.0086999999996,77.3877859259958,3.68360659755231,17.9802413091919,24,1.14238386953978,0,0,0,0,0,0,3.93517915087158,18.7311882737706,4.28863754426196,20.4136264702816,0,0,0,2,1,1,1,"Trash","W","WV","N"
"69",69,83,73,542,151733,"33502WLW","Willow Creek","OR",2006-07-19,"USFS_504","Surber net",0.743218135,3,"Willamette Valley",45.53265,-122.83898,"c(-2068897.53797137","2799057.90092674)","142397345",2012-02-23,2,"01129138","Willow Creek",3.855,"17090010000378",1,"yes","33502-ORDEQ","OregonDEQ",50.7149367617,23805716,"On FAC","33502",73,"OK",12479.9999999963,4002300.00000022,4.00230000000022,43.9190140770963,10.9734437890947,3.94567929340407,10,2.49856332608736,0,0,0,0,0,0,0,0,0.561481328875598,14.0289665661137,2,2,1,2,1,1,1,"Trash","W","WV","N"
"70",70,84,74,543,151734,"33505CLP","Calapooia River","OR",2006-07-26,"USFS_504","Surber net",0.743218135,3,"Willamette Valley",44.39304,-122.99023,"c(-2115778.65317355","2680618.39648411)","159849602",2012-02-23,2,"01118456","Calapooia River",5,"17090003000419",1,"yes","33505-ORDEQ","OregonDEQ",85.6360327965,23763585,"On FAC","33505",74,"OK",197639.999999967,405121500,405.1215,1231.59098291804,3.04005337390891,250.956642926926,195,0.481337080357374,0,0,8,0.0197471622710718,2,0.00493679056776794,55.6038780397389,13.7252350318951,2.93874717175734,0.725398965929317,0,0,0,1,0,2,1,"Trash","W","WV","N"
"71",71,85,75,544,151735,"33506PRWK","Periwinkle Creek","OR",2006-07-27,"USFS_504","Surber net",0.743218135,3,"Willamette Valley",44.61064,-123.06219,"c(-2114456.40457891","2705487.48118162)","144421386",2012-02-23,2,"01125299","Periwinkle Creek",1.864,"17090003000550",1,"yes","33506-ORDEQ","OregonDEQ",86.6381827663,23763901,"On FAC","33506",75,"Missed Albany-Santaim Canal from the east; perhaps it does not connect to creek?",18059.9999999925,7623000.00000123,7.62300000000123,15.9711836271822,2.09513100186011,7.11252741959463,7,0.918273645546225,2.93186534242894,41.2211464289306,0,0,0,0,6.57972893644944,86.3141668168487,0.267276901163428,3.50619049145199,0,0,2,0,1,1,2,"Trash","W","WV","N"
"72",72,86,76,545,151736,"33518MLR","Miller Creek","OR",2006-07-17,"USFS_504","Surber net",0.743218135,1,"Coast Range",45.6076,-122.81681,"c(-2064915.059424","2806574.60389153)","{6FF296DD-D255-4FCC-9B75-4E7E34C512D4}",2012-07-20,2,"01124192","Miller Creek",0.242,"17090012009816",1,"yes","33518-ORDEQ","OregonDEQ",55.4668302632,23815388,"REVISIT; On FAC; COMID updated from 23815386 based on location & Stations; USU & DEQ shared this COMID from adjacent segment","33518",76,"OK",6480.00000001118,1473300.00000017,1.47330000000017,3.54780209279162,2.40806495132778,1.51134906018226,0,0,0,0,0,0,0,0,0.0135072105195198,0.916799736612926,0.131367577898534,8.91655317304818,0,1,0,0,1,1,1,"NO","W","CoRa","N"
"73",73,87,77,546,151737,"33520SHFR","Shafer Creek","OR",2006-07-31,"USFS_504","Surber net",0.743218135,3,"Willamette Valley",44.31025,-123.29706,"c(-2141783.69077099","2678639.34239555)","159848647",2012-02-23,2,"01126781","Shafer Creek",1.064,"17090003001062",1,"yes","33520-ORDEQ","OregonDEQ",8.69102910776,23765089,"On FAC; had no COMID ('0') updated to MedRes NHD based on location and DEQ station","33520",77,"OK",15540.0000000075,6554699.99999961,6.55469999999961,10.4693543324284,1.59722860427312,4.01805764542047,3,0.457686850656808,0,0,0,0,0,0,3.76237320079642,57.3996247089362,0.120250337298557,1.83456660561985,0,0,2,0,1,1,1,"Trash","W","WV","N"
"74",74,88,78,547,151738,"33521DNW","Dunawi Creek","OR",2006-07-31,"USFS_504","Surber net",0.743218135,3,"Willamette Valley",44.55027,-123.29222,"c(-2133839.38568393","2704177.88872977)","159846733",2012-02-23,2,"01150237","Dunawi Creek",2.468,"17090003011076",1,"yes","33521-ORDEQ","OregonDEQ",98.9147310759,23764723,"On FAC; updated COMID from 23764715 at confluence","33521",78,"OK",16620.0000000112,8867700,8.8677,46.6131269153065,5.25650697647716,6.0978769183415,15,1.69153218985757,0,0,0,0,0,0,3.10585949544282,35.0244087581089,1.5762066744996,17.7746955185629,2,2,2,2,1,1,1,"Trash","W","WV","N"
"75",75,89,79,548,151739,"33523ABRN","Abernathy Creek","OR",2006-07-17,"USFS_504","Surber net",0.743218135,3,"Willamette Valley",45.36259,-122.59261,"c(-2055627.49221262","2775550.34077822)","147813085",2012-02-24,2,"01116751","Abernethy Creek",0.25,"17090007003447",1,"yes","33523-ORDEQ","OregonDEQ",45.0809651269,23791237,"On FAC; name Abernathy or Abernethy","33523",79,"OK",72600.0000000112,83696400.0000028,83.6964000000028,266.334375099014,3.18214851653124,70.1896335214059,56,0.669084930773583,0,0,2,0.0238958903847708,2,0.0238958903847708,19.5569323172258,23.3665155457405,7.85622123862093,9.38657007782971,0,0,0,0,0,2,1,"Trash","W","WV","N"
